val_loss,epoch,step,train_loss
0.6926954388618469,0,29,
,1,49,0.692300021648407
0.6920700669288635,1,59,
0.6914385557174683,2,89,
,3,99,0.6912521123886108
0.6907810568809509,3,119,
,4,149,0.690116822719574
0.690087616443634,4,149,
0.6893932819366455,5,179,
,6,199,0.6889479160308838
0.6886903047561646,6,209,
0.6879333257675171,7,239,
,8,249,0.6877127289772034
0.6871709823608398,8,269,
,9,299,0.6864489316940308
0.6864100694656372,9,299,
0.6855937838554382,10,329,
,11,349,0.6850517988204956
0.68475741147995,11,359,
0.6839220523834229,12,389,
,13,399,0.6836861968040466
0.6830531358718872,13,419,
,14,449,0.6821897029876709
0.6821369528770447,14,449,
0.6812200546264648,15,479,
,16,499,0.6806212067604065
0.6802917718887329,16,509,
0.6792923212051392,17,539,
,18,549,0.6790117621421814
0.6782858371734619,18,569,
,19,599,0.6773462891578674
0.677280843257904,19,599,
0.6762024164199829,20,629,
,21,649,0.6754751801490784
0.6750967502593994,21,659,
0.6739910244941711,22,689,
,23,699,0.6736893653869629
0.6728391647338867,23,719,
,24,749,0.6717061996459961
0.6716217994689941,24,749,
0.6703991293907166,25,779,
,26,799,0.669586718082428
0.6691553592681885,26,809,
0.6678080558776855,27,839,
,28,849,0.6674381494522095
0.6664382219314575,28,869,
,29,899,0.6651566028594971
0.6650529503822327,29,899,
0.6635420322418213,30,929,
,31,949,0.6624947190284729
0.6619545817375183,31,959,
0.6603124737739563,32,989,
,33,999,0.6598580479621887
0.6585254073143005,33,1019,
,34,1049,0.6566636562347412
0.6565188765525818,34,1049,
0.654323399066925,35,1079,
,36,1099,0.6527407765388489
0.65183424949646,36,1109,
0.6487504839897156,37,1139,
,38,1149,0.6477740406990051
0.6449880003929138,38,1169,
,39,1199,0.6405535340309143
0.6402667760848999,39,1199,
0.6338380575180054,40,1229,
,41,1249,0.6284624338150024
0.6249871850013733,41,1259,
0.6127342581748962,42,1289,
,43,1299,0.6083313822746277
0.595714271068573,43,1319,
,44,1349,0.5727283358573914
0.5714890956878662,44,1349,
0.5339168906211853,45,1379,
,46,1399,0.4956054389476776
0.4662782847881317,46,1409,
0.3605903387069702,47,1439,
,48,1449,0.3339254558086395
0.2954983413219452,48,1469,
,49,1499,0.2815902531147003
0.2791672348976135,49,1499,
0.27553921937942505,50,1529,
,51,1549,0.2733769714832306
0.27432528138160706,51,1559,
0.27349328994750977,52,1589,
,53,1599,0.27507340908050537
0.27293860912323,53,1619,
,54,1649,0.2751924991607666
0.2726603150367737,54,1649,
0.272419810295105,55,1679,
,56,1699,0.2709793150424957
0.2722005546092987,56,1709,
0.27205026149749756,57,1739,
,58,1749,0.2738812267780304
0.27191054821014404,58,1769,
,59,1799,0.27437177300453186
0.27177155017852783,59,1799,
0.2716563642024994,60,1829,
,61,1849,0.27031829953193665
0.2715495824813843,61,1859,
0.2714419364929199,62,1889,
,63,1899,0.2733069360256195
0.27133995294570923,63,1919,
,64,1949,0.2738772928714752
0.27124637365341187,64,1949,
0.27115145325660706,65,1979,
,66,1999,0.26984336972236633
0.27105584740638733,66,2009,
0.2709663510322571,67,2039,
,68,2049,0.2728525996208191
0.27087536454200745,68,2069,
,69,2099,0.27343741059303284
0.27078139781951904,69,2099,
0.27068978548049927,70,2129,
,71,2149,0.26940828561782837
0.2705967426300049,71,2159,
0.27049949765205383,72,2189,
,73,2199,0.27239713072776794
0.2704002559185028,73,2219,
,74,2249,0.27298080921173096
0.27029940485954285,74,2249,
0.27019286155700684,75,2279,
,76,2299,0.26892733573913574
0.2700803279876709,76,2309,
0.26996517181396484,77,2339,
,78,2349,0.27187302708625793
0.2698420584201813,78,2369,
,79,2399,0.27242112159729004
0.2697090208530426,79,2399,
0.2695707082748413,80,2429,
,81,2449,0.2683223783969879
0.2694222033023834,81,2459,
0.2692597508430481,82,2489,
,83,2499,0.2711712718009949
0.2690863311290741,83,2519,
,84,2549,0.27165356278419495
0.26890289783477783,84,2549,
0.2687012255191803,85,2579,
,86,2599,0.267468124628067
0.2684812843799591,86,2609,
0.2682555317878723,87,2639,
,88,2649,0.2701704204082489
0.26800987124443054,88,2669,
,89,2699,0.2705366611480713
0.2677406370639801,89,2699,
0.26747021079063416,90,2729,
,91,2749,0.26629531383514404
0.2671857476234436,91,2759,
0.2668784558773041,92,2789,
,93,2799,0.2687840759754181
0.26656651496887207,93,2819,
,94,2849,0.26907914876937866
0.26626086235046387,94,2849,
0.2659454345703125,95,2879,
,96,2899,0.2648899555206299
0.2656373381614685,96,2909,
0.26538652181625366,97,2939,
,98,2949,0.2672911286354065
0.26516640186309814,98,2969,
,99,2999,0.2677192986011505
0.264970064163208,99,2999,
0.26482802629470825,100,3029,
,101,3049,0.26398253440856934
0.26471054553985596,101,3059,
0.2645966410636902,102,3089,
,103,3099,0.2664685845375061
0.26449793577194214,103,3119,
,104,3149,0.2670682370662689
0.26441752910614014,104,3149,
0.26433590054512024,105,3179,
,106,3199,0.2634872496128082
0.26425305008888245,106,3209,
0.2641855776309967,107,3239,
,108,3249,0.2660244107246399
0.2641172409057617,108,3269,
,109,3299,0.266636461019516
0.26404422521591187,109,3299,
0.26398104429244995,110,3329,
,111,3349,0.2631119191646576
0.2639199197292328,111,3359,
0.2638550102710724,112,3389,
,113,3399,0.265657901763916
0.26379474997520447,113,3419,
,114,3449,0.26627644896507263
0.26374074816703796,114,3449,
0.26368460059165955,115,3479,
,116,3499,0.2627762258052826
0.26362696290016174,116,3509,
0.26358067989349365,117,3539,
,118,3549,0.2653634250164032
0.2635349631309509,118,3569,
,119,3599,0.26600155234336853
0.26348745822906494,119,3599,
0.2634487748146057,120,3629,
,121,3649,0.26253384351730347
0.2634126543998718,121,3659,
0.2633754312992096,122,3689,
,123,3699,0.2651519477367401
0.2633429169654846,123,3719,
,124,3749,0.2658044695854187
0.2633141577243805,124,3749,
0.26328492164611816,125,3779,
,126,3799,0.2623627781867981
0.26325511932373047,126,3809,
0.26323118805885315,127,3839,
,128,3849,0.2650076150894165
0.26320773363113403,128,3869,
,129,3899,0.2656739056110382
0.2631835341453552,129,3899,
0.2631630003452301,130,3929,
,131,3949,0.2622455954551697
0.2631431221961975,131,3959,
0.2631226181983948,132,3989,
,133,3999,0.2649018466472626
0.2631042003631592,133,4019,
,134,4049,0.26556533575057983
0.2630864977836609,134,4049,
0.26306819915771484,135,4079,
,136,4099,0.26214954257011414
