val_loss,epoch,step,train_loss
0.6922079920768738,0,29,
,1,49,0.6908687353134155
0.6898868083953857,1,59,
0.6865619421005249,2,89,
,3,99,0.6854250431060791
0.6825180649757385,3,119,
,4,149,0.6781558990478516
0.6779675483703613,4,149,
0.6730672121047974,5,179,
,6,199,0.6698001027107239
0.6679317355155945,6,209,
0.6626425385475159,7,239,
,8,249,0.6610841155052185
0.657254695892334,8,269,
,9,299,0.6520686745643616
0.6518012881278992,9,299,
0.6462945938110352,10,329,
,11,349,0.6426963210105896
0.6407254934310913,11,359,
0.6350593566894531,12,389,
,13,399,0.6334260106086731
0.6292288303375244,13,419,
,14,449,0.6234778761863708
0.6231207251548767,14,449,
0.6165575981140137,15,479,
,16,499,0.6119160652160645
0.6092706322669983,16,509,
0.6008631587028503,17,539,
,18,549,0.5981974601745605
0.590766191482544,18,569,
,19,599,0.5789185762405396
0.5781973004341125,19,599,
0.5621427893638611,20,629,
,21,649,0.549387514591217
0.5414193868637085,21,659,
0.5148944854736328,22,689,
,23,699,0.5060268640518188
0.481949120759964,23,719,
,24,749,0.4451737701892853
0.4431523382663727,24,749,
0.40085625648498535,25,779,
,26,799,0.3733549118041992
0.35921162366867065,26,809,
0.323324054479599,27,839,
,28,849,0.3154623210430145
0.29754751920700073,28,869,
,29,899,0.28543326258659363
0.2831159234046936,29,899,
0.27706190943717957,30,929,
,31,949,0.273846834897995
0.2745976746082306,31,959,
0.2725420594215393,32,989,
,33,999,0.27396753430366516
0.270244300365448,33,1019,
,34,1049,0.2713908553123474
0.26826366782188416,34,1049,
0.2669678330421448,35,1079,
,36,1099,0.26575616002082825
0.26619911193847656,36,1109,
0.26565253734588623,37,1139,
,38,1149,0.2674984633922577
0.26518887281417847,38,1169,
,39,1199,0.26745328307151794
0.2648189961910248,39,1199,
0.2645619809627533,40,1229,
,41,1249,0.26356005668640137
0.2643837630748749,41,1259,
0.26423096656799316,42,1289,
,43,1299,0.26595258712768555
0.26407623291015625,43,1319,
,44,1349,0.26641663908958435
0.26392441987991333,44,1349,
0.263791024684906,45,1379,
,46,1399,0.26280203461647034
0.26368340849876404,46,1409,
0.26359862089157104,47,1439,
,48,1449,0.26536116003990173
0.2635309398174286,48,1469,
,49,1499,0.2659587860107422
0.2634764313697815,49,1499,
0.26343268156051636,50,1529,
,51,1549,0.26250478625297546
0.263396292924881,51,1559,
0.263363242149353,52,1589,
,53,1599,0.26512184739112854
0.2633301615715027,53,1619,
,54,1649,0.2657467722892761
0.2632962763309479,54,1649,
0.2632625102996826,55,1679,
,56,1699,0.26232606172561646
0.2632303833961487,56,1709,
0.2632010579109192,57,1739,
,58,1749,0.2649606764316559
0.26317480206489563,58,1769,
,59,1799,0.2656058669090271
0.26315152645111084,59,1799,
0.26313072443008423,60,1829,
,61,1849,0.2622085511684418
0.2631116807460785,61,1859,
0.2630937993526459,62,1889,
,63,1899,0.26485782861709595
0.2630765736103058,63,1919,
,64,1949,0.2655029892921448
0.2630597651004791,64,1949,
0.26304343342781067,65,1979,
,66,1999,0.2621186077594757
0.26302772760391235,66,2009,
0.2630127966403961,67,2039,
,68,2049,0.26477593183517456
0.2629988193511963,68,2069,
,69,2099,0.26542651653289795
0.2629857063293457,69,2099,
0.2629733979701996,70,2129,
,71,2149,0.262050598859787
0.2629617750644684,71,2159,
0.26295071840286255,72,2189,
,73,2199,0.26471516489982605
0.26294007897377014,73,2219,
,74,2249,0.26536864042282104
0.2629298269748688,74,2249,
0.26291993260383606,75,2279,
,76,2299,0.2619982063770294
0.262910395860672,76,2309,
0.26290127635002136,77,2339,
,78,2349,0.26466479897499084
0.26289254426956177,78,2369,
,79,2399,0.265321284532547
0.2628841698169708,79,2399,
0.2628761827945709,80,2429,
,81,2449,0.2619563341140747
0.2628685534000397,81,2459,
0.2628611922264099,82,2489,
